window_id,image_path,xmin,ymin,xmax,ymax,label
14_055_5_0022_84,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\5\14_055_5_0022_processed.png,221,0,301,80,0
14_055_5_0022_85,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\5\14_055_5_0022_processed.png,212,0,292,80,0
14_055_5_0022_86,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\5\14_055_5_0022_processed.png,197,0,277,80,0
14_055_5_0022_87,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\5\14_055_5_0022_processed.png,225,42,305,122,0
14_055_5_0022_88,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\5\14_055_5_0022_processed.png,222,57,302,137,0
14_055_5_0022_89,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\5\14_055_5_0022_processed.png,217,73,297,153,0
14_055_5_0022_90,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\5\14_055_5_0022_processed.png,211,88,291,168,0
14_055_5_0022_91,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\5\14_055_5_0022_processed.png,203,104,283,184,0
14_055_5_0022_92,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\5\14_055_5_0022_processed.png,188,111,268,191,0
14_055_5_0022_93,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\5\14_055_5_0022_processed.png,173,113,253,193,0
14_055_5_0022_94,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\5\14_055_5_0022_processed.png,191,123,271,203,0
14_055_5_0022_95,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\5\14_055_5_0022_processed.png,201,128,281,208,0
14_055_5_0022_96,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\5\14_055_5_0022_processed.png,202,122,282,202,0
14_055_5_0022_97,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\5\14_055_5_0022_processed.png,207,86,287,166,0
14_055_5_0022_98,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\5\14_055_5_0022_processed.png,203,69,283,149,0
14_055_5_0022_99,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\5\14_055_5_0022_processed.png,217,68,297,148,0
14_055_5_0022_100,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\5\14_055_5_0022_processed.png,115,111,195,191,1
14_088_6_0043_1,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,206,250,286,330,0
14_088_6_0043_2,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,249,229,329,309,0
14_088_6_0043_3,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,210,204,290,284,0
14_088_6_0043_4,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,213,165,293,245,0
14_088_6_0043_5,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,204,148,284,228,1
14_088_6_0043_6,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,235,169,315,249,0
14_088_6_0043_7,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,256,168,336,248,0
14_088_6_0043_8,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,267,140,347,220,0
14_088_6_0043_9,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,282,155,362,235,0
14_088_6_0043_10,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,230,137,310,217,0
14_088_6_0043_11,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,197,113,277,193,0
14_088_6_0043_12,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,192,123,272,203,1
14_088_6_0043_13,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,169,128,249,208,1
14_088_6_0043_14,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,137,177,217,257,1
14_088_6_0043_15,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,115,224,195,304,0
14_088_6_0043_16,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,96,273,176,353,0
14_088_6_0043_17,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,81,314,161,394,0
14_088_6_0043_18,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,71,362,151,442,0
14_088_6_0043_19,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,60,407,140,487,0
14_088_6_0043_20,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,73,448,153,528,0
14_088_6_0043_21,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,86,489,166,569,0
14_088_6_0043_22,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,129,524,209,604,0
14_088_6_0043_23,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,176,505,256,585,0
14_088_6_0043_24,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,164,535,244,615,0
14_088_6_0043_25,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,98,473,178,553,0
14_088_6_0043_26,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,101,397,181,477,0
14_088_6_0043_27,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,104,271,184,351,0
14_088_6_0043_28,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,137,264,217,344,0
14_088_6_0043_29,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,125,269,205,349,0
14_088_6_0043_30,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,157,263,237,343,0
14_088_6_0043_31,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,158,224,238,304,0
14_088_6_0043_32,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,142,221,222,301,0
14_088_6_0043_33,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,148,233,228,313,0
14_088_6_0043_34,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,161,254,241,334,0
14_088_6_0043_35,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,197,220,277,300,0
14_088_6_0043_36,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,199,220,279,300,0
14_088_6_0043_37,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,232,195,312,275,0
14_088_6_0043_38,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,245,195,325,275,0
14_088_6_0043_39,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,249,187,329,267,0
14_088_6_0043_40,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,263,120,343,200,0
14_088_6_0043_41,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,313,99,393,179,0
14_088_6_0043_42,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,358,72,438,152,0
14_088_6_0043_43,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,388,75,468,155,0
14_088_6_0043_44,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,360,85,440,165,0
14_088_6_0043_45,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,393,120,473,200,0
14_088_6_0043_46,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,414,123,494,203,0
14_088_6_0043_47,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,449,106,529,186,0
14_088_6_0043_48,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,463,73,543,153,0
14_088_6_0043_49,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,503,64,583,144,0
14_088_6_0043_50,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,479,92,559,172,0
14_088_6_0043_51,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,423,102,503,182,0
14_088_6_0043_52,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,413,111,493,191,0
14_088_6_0043_53,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,416,144,496,224,0
14_088_6_0043_54,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,477,106,557,186,0
14_088_6_0043_55,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,524,103,604,183,0
14_088_6_0043_56,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,573,96,653,176,0
14_088_6_0043_57,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,611,117,691,197,0
14_088_6_0043_58,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,563,120,643,200,0
14_088_6_0043_59,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,543,67,623,147,0
14_088_6_0043_60,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,507,67,587,147,0
14_088_6_0043_61,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,527,134,607,214,0
14_088_6_0043_62,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,571,138,651,218,0
14_088_6_0043_63,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,547,163,627,243,0
14_088_6_0043_64,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,532,169,612,249,0
14_088_6_0043_65,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,502,185,582,265,0
14_088_6_0043_66,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,528,152,608,232,0
14_088_6_0043_67,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,546,130,626,210,0
14_088_6_0043_68,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,529,185,609,265,0
14_088_6_0043_69,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,557,205,637,285,0
14_088_6_0043_70,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,577,173,657,253,0
14_088_6_0043_71,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,547,182,627,262,0
14_088_6_0043_72,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,546,220,626,300,0
14_088_6_0043_73,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,590,215,670,295,0
14_088_6_0043_74,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,579,224,659,304,0
14_088_6_0043_75,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,510,206,590,286,0
14_088_6_0043_76,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,553,179,633,259,0
14_088_6_0043_77,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,631,142,711,222,0
14_088_6_0043_78,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,673,178,753,258,0
14_088_6_0043_79,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,692,221,772,301,0
14_088_6_0043_80,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,681,214,761,294,0
14_088_6_0043_81,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,677,224,757,304,0
14_088_6_0043_82,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,637,112,717,192,0
14_088_6_0043_83,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,609,143,689,223,0
14_088_6_0043_84,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,450,45,530,125,0
14_088_6_0043_85,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,422,50,502,130,0
14_088_6_0043_86,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,385,23,465,103,0
14_088_6_0043_87,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,388,0,468,80,0
14_088_6_0043_88,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,389,60,469,140,0
14_088_6_0043_89,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,435,49,515,129,0
14_088_6_0043_90,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,348,47,428,127,0
14_088_6_0043_91,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,325,63,405,143,0
14_088_6_0043_92,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,276,90,356,170,0
14_088_6_0043_93,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,244,113,324,193,0
14_088_6_0043_94,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,163,167,243,247,1
14_088_6_0043_95,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,158,193,238,273,0
14_088_6_0043_96,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,184,201,264,281,0
14_088_6_0043_97,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,142,202,222,282,0
14_088_6_0043_98,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,205,229,285,309,0
14_088_6_0043_99,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,322,63,402,143,0
14_088_6_0043_100,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\088\6\14_088_6_0043_processed.png,159,146,239,226,1
14_095_7_0043_1,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,433,292,513,372,0
14_095_7_0043_2,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,487,335,567,415,0
14_095_7_0043_3,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,523,399,603,479,0
14_095_7_0043_4,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,557,390,637,470,0
14_095_7_0043_5,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,584,444,664,524,0
14_095_7_0043_6,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,604,499,684,579,0
14_095_7_0043_7,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,658,513,738,593,0
14_095_7_0043_8,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,696,535,776,615,0
14_095_7_0043_9,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,653,473,733,553,0
14_095_7_0043_10,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,625,530,705,610,0
14_095_7_0043_11,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,623,525,703,605,0
14_095_7_0043_12,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,674,439,754,519,0
14_095_7_0043_13,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,698,373,778,453,0
14_095_7_0043_14,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,629,331,709,411,0
14_095_7_0043_15,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,582,332,662,412,0
14_095_7_0043_16,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,557,309,637,389,0
14_095_7_0043_17,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,532,293,612,373,0
14_095_7_0043_18,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,480,251,560,331,0
14_095_7_0043_19,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,529,243,609,323,0
14_095_7_0043_20,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,529,190,609,270,0
14_095_7_0043_21,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,476,185,556,265,0
14_095_7_0043_22,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,429,171,509,251,0
14_095_7_0043_23,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,488,146,568,226,0
14_095_7_0043_24,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,554,149,634,229,0
14_095_7_0043_25,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,545,188,625,268,0
14_095_7_0043_26,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,599,208,679,288,0
14_095_7_0043_27,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,638,190,718,270,0
14_095_7_0043_28,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,580,152,660,232,0
14_095_7_0043_29,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,538,252,618,332,0
14_095_7_0043_30,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,588,286,668,366,0
14_095_7_0043_31,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,578,306,658,386,0
14_095_7_0043_32,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\095\7\14_095_7_0043_processed.png,602,356,682,436,0
